id,stator_od_mm,stator_id_mm,stack_length_mm,slots,poles,turns_per_slot,airgap_mm,ref_voltage_v,kv_rpm_v,kt_nm_a,rated_torque_nm,rated_current_a,resistance_ohm,efficiency_est,mass_est_kg
8271,87.68,64.16,111.65,12,8,23,0.841,24,17.46405707254988,0.5484,3.8317859926611284,6.84,0.3597,0.5651,14.66
8272,101.1,57.79,69.88,12,14,45,0.777,48,15.631057237954334,0.613,3.216523739366009,5.11,0.6299,0.3405,17.675
8273,96.01,55.83,82.49,9,6,59,0.527,24,15.786514437064094,0.6033,2.6505993315855956,4.33,0.8801,0.5063,18.494
8274,103.68,58.66,133.06,24,22,56,0.802,48,3.5452678279033005,2.6397,6.6066054965765035,2.54,5.07,0.2657,35.75
8275,94.84,50.65,27.39,36,24,6,0.3,24,125.1584406614795,0.0765,1.240950953573976,16.12,0.0296,0.0932,6.473
8276,87.42,53.04,109.59,12,10,48,0.316,24,11.227321594846602,0.8454,2.4172948305858046,2.87,1.7126,0.3694,19.45
8277,96.31,68.09,62.23,36,24,15,0.996,24,18.20801024489923,0.5306,3.3694066596696866,6.29,0.402,0.2881,10.612
8278,138.06,73.06,134.23,18,16,59,0.926,48,3.349502394104044,2.8577,17.093056984512465,6.07,1.7656,0.3792,67.71
8279,134.06,96.18,105.58,36,30,61,0.876,48,1.6806889361497632,5.5843,22.1068196610066,4.06,4.2158,0.3235,33.846
8280,42.86,21.87,17.83,36,24,15,0.386,12,168.75624881566046,0.0566,0.07043809181364884,1.19,0.6142,0.0695,0.891
8281,42.14,23.98,46.42,18,16,15,0.799,12,133.24134089217623,0.0714,0.20722885793393822,3.0,0.3126,0.1424,2.048
8282,50.85,32.47,41.74,36,30,29,0.855,12,26.299926420569843,0.3705,0.3287510854926249,0.93,3.4238,0.1674,2.349
8283,118.85,71.72,162.41,24,22,51,0.371,48,2.549238782206264,3.8147,21.87935735109905,5.91,2.4227,0.3645,53.61
8284,78.64,41.82,77.09,36,30,47,0.831,24,7.167024710218152,1.3271,2.0716888886911184,1.51,6.1673,0.1753,12.568
8285,70.86,44.09,91.09,24,20,46,0.711,24,8.807833603455965,1.0971,2.0008619581303755,1.89,3.8616,0.2607,10.307
8286,129.66,66.18,148.1,24,22,22,0.419,48,7.5062996940213,1.2717,21.760049124947315,16.78,0.336,0.3323,67.678
8287,50.42,30.56,59.86,36,30,34,0.825,12,16.806869712640406,0.5706,0.5374931037932975,0.95,5.4575,0.1761,3.538
8288,44.96,25.99,51.36,24,22,58,0.451,12,18.48562165523556,0.5157,0.3625014785118095,0.72,7.2391,0.1896,2.541
8289,59.04,38.92,22.47,9,6,11,0.849,12,443.55789893271947,0.0212,0.09577860065582029,4.42,0.0593,0.1641,1.628
8290,114.75,72.59,146.97,12,14,42,0.459,48,7.430506548746791,1.2844,7.500712553962538,5.94,0.9736,0.3441,42.672
8291,52.47,36.52,75.93,24,22,62,0.495,12,8.806254444795178,1.0727,0.7797681721645485,0.74,11.0235,0.1222,3.96
8292,58.73,41.24,39.94,9,6,67,0.324,12,39.10564341008412,0.2462,0.19783761274013278,0.84,2.8104,0.4096,2.566
8293,132.13,70.27,57.25,12,8,23,0.81,48,30.02198396526629,0.3116,6.054174086608771,19.26,0.0773,0.4594,26.346
8294,48.63,29.55,11.2,36,30,13,0.726,12,297.7053931987088,0.0318,0.053221041323640444,1.73,0.2626,0.0428,0.614
8295,104.52,65.92,153.88,36,24,52,0.787,48,1.7904707372695279,5.3834,13.922306709546499,2.47,8.1967,0.2664,37.204
8296,58.73,43.25,69.06,12,14,61,0.85,12,18.080400760170964,0.5236,0.4298912453830388,0.83,4.9316,0.2524,4.006
8297,82.44,49.05,119.91,24,22,52,0.639,24,5.505854835042487,1.767,3.13236996744155,1.73,6.1867,0.2192,19.352
8298,85.39,43.42,28.8,18,16,32,0.823,24,49.79406540550026,0.1938,1.3692546096839,7.0,0.2115,0.2787,5.722
8299,56.46,29.23,34.08,12,10,51,0.405,12,58.15980202075178,0.1638,0.39926917864536104,2.51,0.7142,0.3689,2.922
8300,128.03,82.32,149.23,24,20,52,0.332,48,2.2170719468889186,4.3031,21.506098147613272,5.13,2.6604,0.3906,52.736
8301,76.7,40.86,80.26,18,16,58,0.882,24,10.4038114537851,0.9394,2.2127162274579644,2.38,2.626,0.3323,12.429
8302,49.28,29.88,49.12,12,10,14,0.32,12,137.97773125240943,0.0691,0.35975608631529227,5.13,0.1296,0.2678,2.772
8303,68.67,39.74,44.76,12,8,62,0.934,24,26.67959922885889,0.3626,0.8891709187153731,2.44,1.182,0.4419,5.161
8304,94.96,66.4,130.66,12,14,25,0.365,24,13.540174918727049,0.7076,5.091960330594254,7.4,0.4149,0.4408,22.128
8305,121.19,84.53,128.08,18,12,77,0.955,48,2.3571489118642086,4.0036,11.877078528311763,2.98,4.5854,0.4099,35.503
8306,49.78,25.66,71.72,24,22,15,0.992,12,62.63811758136006,0.1539,0.4209602500346321,2.86,0.6422,0.1057,4.796
8307,50.97,32.07,35.27,12,14,42,0.743,12,64.28297920708428,0.1505,0.22851327013702558,1.47,1.0532,0.2086,2.034
8308,88.2,46.16,129.7,24,20,42,0.607,24,6.101251188794713,1.5352,6.940971930425612,4.48,2.0757,0.2747,26.932
8309,93.13,56.82,58.16,36,30,12,0.692,24,23.363798571723866,0.4032,3.36265761801482,8.11,0.2303,0.2556,11.64
8310,41.54,26.11,54.73,9,6,41,0.883,12,73.40904992203369,0.1282,0.09023657170705394,0.71,2.3039,0.2418,2.1
8311,42.73,25.55,26.22,12,10,27,0.378,12,191.2496215227982,0.0509,0.0882225400220803,1.66,0.4546,0.1856,1.13
8312,146.47,90.33,144.81,24,22,37,0.652,48,2.9388605084825,3.2588,37.017025096833855,11.16,0.853,0.4317,70.761
8313,89.82,57.8,77.24,24,22,42,0.367,24,7.942512953048913,1.2084,3.1033879176418644,2.55,2.2989,0.3272,13.42
8314,131.98,78.8,163.56,24,20,37,0.826,48,3.2722418892653535,2.9178,23.20144598145916,8.35,1.2606,0.3842,67.383
8315,100.02,62.32,23.28,24,20,32,0.706,48,32.1631507184415,0.2995,1.5624992975039151,5.39,0.3203,0.2523,5.237
8316,71.5,50.48,99.38,36,30,73,0.768,24,3.0232706626990797,3.2345,2.067351105744934,0.63,29.3552,0.0851,9.368
8317,149.64,89.59,111.53,12,8,34,0.534,48,8.83789314368811,1.0957,16.986379291317956,14.84,0.2601,0.6311,58.891
8318,66.48,41.28,43.6,12,8,80,0.527,24,22.476743632195067,0.418,0.4996713362993012,1.24,2.9641,0.3822,4.351
8319,61.84,38.6,16.18,24,22,56,0.982,24,47.09338644643488,0.1999,0.18350395511762677,0.88,2.3185,0.1177,1.388
8320,32.77,21.54,40.21,36,30,75,0.794,12,15.542421952354738,0.6124,0.11215458946551861,0.18,42.0644,0.1093,0.901
8321,131.31,66.72,30.08,9,6,51,0.576,48,40.98764994774711,0.2332,2.7355029259738637,11.59,0.1575,0.4959,14.143
8322,53.79,31.56,36.95,12,14,7,0.744,12,385.3729382259623,0.0252,0.2725291761509837,10.41,0.0256,0.1023,2.576
8323,140.26,103.03,127.65,36,24,63,0.853,48,1.007675473343177,9.6997,30.102234795885487,3.08,6.8834,0.2767,42.49
8324,56.38,33.26,27.22,12,10,13,0.332,12,252.28702145872913,0.0377,0.27559731089852924,7.53,0.053,0.2579,2.073
8325,99.7,71.63,147.88,9,6,72,0.371,24,5.7800516930817105,1.6542,3.4824366906207223,2.15,3.6309,0.3668,26.135
8326,73.01,45.04,21.08,18,16,75,0.575,24,30.562081205452373,0.3082,0.3965557484033256,1.28,2.189,0.2684,2.558
8327,142.45,100.78,171.32,9,6,27,0.866,48,8.25484006324722,1.1369,18.483527159838314,15.83,0.2221,0.6725,63.819
8328,141.83,81.98,146.5,12,8,72,0.396,48,3.519610866208987,2.7539,25.1473692009795,9.59,1.0492,0.5064,72.132
8329,118.77,76.35,114.23,18,16,55,0.935,48,4.375255852564784,2.2266,12.053001021957567,5.28,1.6493,0.4586,34.751
8330,94.16,55.25,118.36,12,8,7,0.448,24,65.80549178538205,0.1443,5.5649588806098444,40.16,0.0192,0.4615,25.291
8331,103.86,59.33,32.38,12,8,37,0.676,48,41.64907294449215,0.2302,1.924675894912192,8.42,0.1836,0.4436,8.65
8332,66.12,44.81,65.47,24,22,64,0.791,24,7.557447699512276,1.246,1.0459867602188169,0.81,9.3346,0.2404,5.688
8333,115.74,82.95,88.15,9,6,60,0.633,48,9.411167125797336,0.9942,3.1916541287179343,3.3,1.3658,0.5442,21.11
8334,72.98,53.63,36.31,36,30,23,0.951,24,22.601801752724914,0.4173,0.7454729573745917,1.86,1.2616,0.191,3.269
8335,96.09,71.07,30.1,24,20,55,0.35,24,13.10818844911558,0.7405,1.7900987927934888,2.5,1.4829,0.3882,4.626
8336,113.82,69.75,109.45,9,6,58,0.999,48,9.07527483792263,1.0716,8.126883127529991,7.8,0.6289,0.6061,32.544
8337,60.72,39.15,22.02,12,10,67,0.601,24,52.276494113648944,0.1811,0.25631317270775034,1.41,1.3357,0.2943,1.743
8338,62.79,31.57,61.48,36,30,34,0.775,24,15.114297253853048,0.6404,1.1072381389438406,1.78,2.9993,0.1636,6.658
8339,45.47,31.97,41.36,12,14,79,0.749,12,32.82055300226106,0.2939,0.1798815115443896,0.63,5.2488,0.2612,1.59
8340,56.28,41.83,16.29,12,14,77,0.711,12,57.34399549980422,0.169,0.0907994825014867,0.54,3.4378,0.2047,0.849
8341,138.11,84.49,139.31,12,10,17,0.909,48,12.923050551718875,0.728,18.892143982307772,27.18,0.0842,0.5774,61.124
8342,44.99,31.12,62.49,24,22,8,0.425,12,95.38409343599702,0.0984,0.35825254546288826,3.76,0.2322,0.1348,2.424
8343,119.9,86.56,51.7,24,22,24,0.653,48,14.170831020703123,0.6647,6.387456554044055,9.19,0.2773,0.3652,13.082
8344,120.06,81.2,57.96,36,24,42,0.305,48,5.753212603070134,1.6741,7.771160467040816,4.47,1.5182,0.4276,16.66
8345,114.95,66.7,27.56,36,30,67,0.522,48,7.512895725097606,1.2923,3.4717513082582006,2.7,2.088,0.335,8.88
8346,136.4,83.53,60.79,12,14,41,0.764,48,15.40704013026975,0.6122,10.65465355821949,18.31,0.1592,0.4763,25.976
8347,115.89,82.18,45.22,18,16,12,0.942,48,48.692505151754546,0.1983,3.7057658481146523,18.42,0.0498,0.298,11.099
8348,35.37,19.27,49.44,24,22,57,1.0,12,34.20358710234344,0.2814,0.11429881281529536,0.42,11.4932,0.1156,1.6
8349,147.16,107.65,48.52,24,20,62,0.376,48,5.180350068433216,1.8321,8.52518695446597,4.76,1.3885,0.4456,17.951
8350,35.99,23.12,22.78,24,20,69,0.494,12,44.03011608863799,0.2152,0.06810167915971582,0.31,9.6093,0.1441,0.637
8351,121.63,69.5,55.33,12,8,15,0.343,48,52.600081567656616,0.1819,6.632102217809518,37.49,0.0252,0.5558,20.259
8352,32.11,20.29,29.31,12,8,79,0.757,12,72.74702624267815,0.1287,0.037001319850043506,0.3,7.6156,0.2358,0.667
8353,143.31,75.61,201.51,12,8,79,0.499,48,2.9119161027207094,3.3022,27.062856478949218,8.48,1.6992,0.4035,109.766
8354,55.42,33.74,36.68,12,10,68,0.812,12,40.07574100000416,0.2403,0.37365820241700043,1.49,1.7516,0.3611,2.606
8355,97.7,69.19,43.48,12,14,24,0.958,24,47.242898069212444,0.2046,1.6786380627092932,8.57,0.1492,0.3557,7.605
8356,87.25,57.67,87.71,9,6,44,0.453,24,21.100944492735163,0.4559,2.1416951919034286,4.73,0.6351,0.5184,13.818
8357,146.72,91.12,174.27,12,14,30,0.519,48,7.334088189838061,1.3353,18.311205592256687,14.05,0.3515,0.3942,84.71
8358,59.45,37.39,45.98,18,12,63,0.783,12,16.3503839037175,0.5743,0.7403748378476157,1.31,3.1544,0.3251,3.609
8359,80.05,47.32,30.68,12,8,69,0.856,24,25.84263457243636,0.368,1.2344255435784868,3.45,0.7452,0.5568,4.701
8360,35.68,18.5,23.03,9,6,26,0.7,12,419.0932585859491,0.0229,0.043686170951642345,1.95,0.2509,0.206,0.788
8361,30.24,21.52,30.79,12,8,43,0.329,12,115.81447230853824,0.0816,0.0265320481182197,0.32,4.1249,0.1817,0.511
8362,124.16,80.45,75.1,9,6,15,0.907,48,50.283443672079166,0.1863,5.0750878387736265,26.1,0.0383,0.5128,24.687
8363,77.84,48.25,24.0,9,6,40,0.9,24,87.33199171916151,0.1103,0.4088272262721665,3.67,0.2966,0.4149,3.292
8365,134.43,84.33,144.49,12,10,48,0.834,48,5.665070001553611,1.7036,19.611004471373107,11.95,0.5574,0.5516,58.212
8366,115.76,68.71,70.61,12,10,5,0.43,48,145.49180258837262,0.0661,5.078386339626758,80.67,0.0047,0.2829,22.527
8367,70.05,44.69,67.49,36,24,17,0.929,24,21.37704244603903,0.4471,1.3637566946172484,3.16,0.9428,0.2089,7.216
8368,114.23,82.13,80.47,9,6,48,0.459,48,11.61306187011302,0.8184,2.5365278460810354,3.13,1.0775,0.5784,18.643
8369,113.03,76.68,38.23,24,20,39,0.392,48,14.482631334843294,0.6728,5.160323069543815,7.72,0.4136,0.4662,9.692
8370,124.81,73.51,135.07,12,8,12,0.814,48,25.747667660254045,0.3743,11.13977107017033,29.36,0.0525,0.5467,50.503
8371,129.81,70.11,53.45,18,12,40,0.948,48,13.389063499930934,0.7165,7.064614210163828,10.29,0.3233,0.5314,23.446
8372,131.51,91.52,174.05,9,6,28,0.49,48,7.978109843830488,1.1892,8.058656847546604,6.6,0.5491,0.6082,57.063
8373,35.48,24.28,20.77,36,30,43,0.871,12,58.83002693194198,0.1648,0.04783233538940545,0.29,8.2886,0.0736,0.511
8374,32.58,23.94,46.64,36,24,61,0.733,12,16.543232633080994,0.5773,0.07016300215924438,0.12,60.3106,0.1209,0.837
8375,131.82,72.24,128.08,24,20,24,0.763,48,6.2074037082659554,1.5572,20.51441536451906,12.56,0.4312,0.4279,57.24
8376,93.43,66.71,30.18,12,10,28,0.307,24,52.40588045518103,0.1838,0.7812483462105722,4.46,0.2635,0.3494,4.747
8377,95.25,62.24,137.23,36,30,5,0.494,24,23.288802554260357,0.4151,11.510929393023893,28.41,0.0613,0.2824,26.221
8378,79.17,55.71,51.61,36,24,19,0.372,24,17.950156990195914,0.5324,1.5785050410337604,2.9,0.9154,0.2876,6.002
8379,76.06,47.58,112.35,24,20,61,0.771,24,4.532780817803046,2.113,4.585882238684378,2.28,5.1802,0.2291,14.541
8380,144.3,84.77,169.53,36,30,9,0.998,48,8.091123018989798,1.1812,33.37236646778889,28.72,0.1355,0.3112,84.974
8381,103.32,66.81,124.47,18,16,59,0.547,48,4.227336209925187,2.2454,10.364429005342208,4.41,2.2478,0.445,28.419
8382,68.1,36.27,92.34,36,24,5,0.352,24,56.37784804222149,0.1728,2.020662431278822,12.08,0.0964,0.1398,11.278
8383,59.81,41.6,41.61,18,12,15,0.614,12,81.4404370324555,0.1174,0.5135118593000237,4.41,0.2083,0.324,2.824
8384,102.66,61.62,126.06,36,24,65,0.717,48,1.9088514460354307,4.9974,7.818714712753554,1.59,13.1682,0.2348,31.241
8385,59.7,33.76,28.24,12,10,30,0.497,12,109.16873090013397,0.0888,0.2881866396583639,3.26,0.2919,0.2602,2.518
8386,134.31,71.82,187.5,12,14,37,0.636,48,5.142906258353587,1.8484,31.121457747104973,16.91,0.3723,0.5298,88.768
8387,111.59,57.18,155.44,24,20,64,0.564,48,2.4661538646160146,3.8262,13.281437825019246,3.56,4.7725,0.2929,52.46
8388,125.89,80.89,162.58,24,20,62,0.554,48,1.9012468499014603,5.0159,15.312614391813764,3.09,5.6943,0.2963,55.598
8389,33.28,21.94,39.47,18,12,38,0.886,12,75.52311097632446,0.1286,0.06530229987985438,0.52,3.9144,0.2074,0.909
8390,60.99,43.15,31.18,18,16,42,0.782,24,34.759508023184246,0.272,0.4130486127956888,1.49,1.3834,0.3155,2.129
8391,127.41,85.9,97.53,18,16,53,0.368,48,4.448076357169939,2.1677,15.57699591999227,7.21,1.0344,0.5017,31.738
8392,79.0,50.34,34.31,12,10,7,0.816,24,236.85388301786796,0.0406,0.5233195623156865,12.95,0.0221,0.1404,4.675
8393,35.49,25.1,25.03,24,20,58,0.477,12,46.34122927276133,0.2084,0.06441236992502984,0.31,8.6587,0.1747,0.579
8394,34.65,18.36,20.05,18,12,32,0.339,12,177.67848470997035,0.0534,0.0476474354028625,0.89,1.0402,0.1495,0.636
8395,85.57,53.83,31.29,18,16,70,0.561,24,16.861512962832766,0.5687,1.5750623789401097,2.66,1.3677,0.3823,5.089
8396,90.23,56.4,27.78,18,12,20,0.571,24,59.62389401466491,0.1591,1.3415216747957486,8.52,0.1138,0.3651,5.064
8397,118.95,77.25,42.82,36,30,73,0.92,48,4.415764515898806,2.1299,5.0359063967696205,2.3,3.9365,0.3332,12.877
8398,111.73,61.49,44.07,24,22,78,0.664,48,7.79730845175511,1.2326,4.118734151755702,3.37,2.018,0.3393,14.097
8399,129.54,68.5,146.13,24,22,75,0.606,48,1.9337988794241938,5.0433,18.250112917466602,3.5,5.4411,0.266,64.921
8400,31.43,18.56,22.01,24,20,6,0.389,12,707.2381619642316,0.0137,0.03623442658311853,2.76,0.0877,0.0322,0.521
8401,37.46,25.13,24.36,12,14,50,0.86,12,101.02731169245858,0.0944,0.08594954979634174,0.87,1.5146,0.2141,0.691
8402,114.53,63.48,27.98,9,6,47,0.947,48,53.61865002992474,0.1777,2.324981411039,13.23,0.1197,0.5239,9.344
8403,63.95,35.28,32.03,12,10,17,0.541,24,169.08672362375404,0.0571,0.432272344523358,7.53,0.0793,0.1829,3.349
8404,41.52,25.44,31.68,36,30,48,0.815,12,26.00215079050942,0.3691,0.20127340363282822,0.53,7.4898,0.1589,1.254
8405,124.43,80.29,77.8,12,10,9,0.301,48,51.65051846434632,0.1868,5.967196462457921,32.92,0.0229,0.3624,25.84
8406,59.61,41.97,74.86,18,16,41,0.419,12,15.611130014583788,0.6179,1.1112458516323263,1.75,2.386,0.2914,4.929
8407,38.15,19.66,30.68,9,6,61,0.825,12,119.00661609947818,0.0809,0.053905719170678226,0.69,2.1004,0.2552,1.205
8408,117.3,59.86,25.81,12,10,50,0.415,48,39.61753865552231,0.2411,2.807185266863537,11.09,0.165,0.4076,9.654
8409,145.23,92.69,29.88,12,14,61,0.609,48,18.397371041007393,0.5179,5.7055017744463825,10.94,0.2706,0.5153,13.728
8410,142.33,79.8,147.17,9,6,71,0.507,48,4.809318212354393,1.9399,16.26537073806347,8.78,0.8898,0.5635,75.134
8411,142.78,82.55,214.06,36,30,21,0.345,48,2.9184930913532425,3.3053,34.38982593267931,10.25,1.1052,0.3195,106.79
8412,98.83,50.18,51.33,9,6,55,0.943,24,32.71644936332837,0.2905,2.618476424307027,8.82,0.2761,0.5358,13.68
8413,49.21,30.83,43.84,18,12,49,0.974,12,31.44441180902585,0.304,0.28228718324490265,0.89,3.3748,0.3059,2.37
8414,38.26,21.74,23.06,36,24,28,0.707,12,76.48774223269517,0.1273,0.08390821400749454,0.69,2.494,0.1095,0.84
8415,53.81,33.31,48.88,18,12,27,0.976,12,46.93292060433938,0.2039,0.3432845484484368,1.65,1.1086,0.2509,3.21
8416,105.65,60.81,126.88,36,30,79,0.919,48,1.7758990557977106,5.2817,13.303648862792532,2.48,10.2957,0.1964,34.803
8417,95.41,67.21,50.24,36,30,61,0.899,24,4.691481173914894,2.0246,2.9460877754185137,1.53,5.5694,0.2737,8.468
8418,126.69,91.04,147.85,36,24,5,0.611,48,15.73932171673697,0.6135,19.37654318833318,31.46,0.0607,0.3923,42.182
8419,123.5,65.57,120.1,12,14,36,0.706,48,9.98519066314982,0.9705,11.703417647952644,11.64,0.3532,0.4461,48.346
8420,96.83,52.57,71.06,36,30,76,0.447,24,3.806033808192071,2.5355,3.7322990852649194,1.54,9.1584,0.1563,17.27
8421,113.72,73.67,144.9,12,8,44,0.354,48,6.775539562083406,1.4234,10.197403387523096,7.16,0.8372,0.5393,39.968
8422,132.53,80.14,88.34,24,22,79,0.782,48,2.87285911369809,3.3367,10.065119402693465,3.09,4.1824,0.33,36.176
8423,71.38,42.17,86.66,12,8,28,0.8,24,31.215250654259986,0.3067,1.416768769677548,4.43,0.5124,0.397,10.566
8424,137.87,80.75,136.12,24,20,69,0.631,48,2.1094448487918505,4.5098,20.251001361653913,4.31,3.8599,0.3064,62.473
8425,149.48,80.15,95.34,9,6,80,0.443,48,5.598298677662356,1.7294,23.637563485660397,13.64,0.4623,0.6272,55.789
8426,73.61,46.24,107.64,12,10,25,0.548,24,25.412129727422247,0.3751,2.677072210857402,7.09,0.3489,0.4705,12.976
8427,88.08,63.84,107.02,12,8,49,0.629,24,9.465201274446834,1.0006,2.2745328376640797,2.31,2.1889,0.4473,14.487
8428,132.63,81.42,142.81,36,30,25,0.688,48,3.4372318681655187,2.8144,16.912300282243073,6.21,1.4769,0.3291,57.541
8429,53.41,29.26,63.59,12,14,64,0.8,12,26.718152942932026,0.3606,0.4996932638781519,1.4,2.6955,0.2585,4.665
8430,118.51,67.99,104.12,24,22,30,0.659,48,6.737256836619071,1.4022,12.588893210019025,8.78,0.6351,0.3975,36.057
8431,148.4,82.68,164.54,12,8,42,0.816,48,5.9835116525048235,1.6264,26.87905864021048,16.12,0.4025,0.5506,91.843
8432,103.18,68.1,52.06,12,14,32,0.314,48,27.547370741499833,0.3428,1.8243725369980894,5.45,0.3522,0.2459,11.497
8433,55.71,30.06,18.37,12,10,67,0.863,12,89.98548401056406,0.1055,0.1849628728362273,1.77,0.8623,0.3232,1.485
8434,104.21,69.61,73.55,18,16,22,0.39,48,18.52469664010118,0.5195,4.878846000583656,9.04,0.2614,0.3316,16.26
8435,67.15,48.53,57.9,36,30,27,0.803,24,12.659298540343688,0.7419,1.12878006184528,1.57,2.6357,0.2176,4.584
8436,86.37,60.91,66.99,12,8,80,0.439,24,9.684776660312382,0.9956,2.254287362826539,2.37,2.365,0.4449,9.231
8437,31.81,16.87,42.5,36,30,39,0.472,12,40.25902654554433,0.2357,0.07634584421142686,0.31,13.3104,0.0667,1.137
8438,34.07,19.43,48.96,36,30,56,0.618,12,19.824472286052167,0.476,0.1281797045935493,0.27,25.655,0.1069,1.409
8439,142.77,74.92,162.86,24,22,35,0.343,48,3.8962402210278064,2.4536,31.372122773099424,12.99,0.7612,0.4049,88.424
8440,98.53,54.29,20.0,12,8,69,0.761,24,39.71659761328488,0.2428,1.3904066338216303,5.54,0.379,0.5188,4.969
8441,124.83,65.51,183.15,18,12,70,0.668,48,2.28675568158133,4.1085,20.388152436828452,4.82,3.4712,0.3441,76.025
8442,60.29,41.12,80.79,36,24,46,0.587,24,5.749136617791205,1.6567,1.4052846692660776,0.89,10.6908,0.2444,5.771
8443,50.71,28.73,48.09,18,16,75,0.348,12,20.541698235530298,0.4589,0.5015681418983121,1.11,4.4242,0.2279,3.087
8444,130.44,78.96,99.87,12,14,25,0.33,48,17.2083465532368,0.5516,12.725866434712199,23.69,0.107,0.4802,39.577
8445,105.73,76.21,147.89,18,12,71,0.916,48,2.3580306552825725,3.9612,5.972583475456615,1.53,9.2503,0.3604,29.193
8446,33.97,18.53,21.47,24,22,71,0.596,12,56.34530740916766,0.1685,0.05188201451746956,0.3,9.2185,0.1206,0.639
8447,49.73,34.33,48.46,18,12,34,0.755,12,37.04704818626836,0.2563,0.35870884463543146,1.47,1.569,0.3527,2.307
8448,122.68,88.86,177.42,12,8,11,0.832,48,17.51306661646956,0.5376,12.522995473307443,22.63,0.0809,0.5725,46.658
8449,94.05,58.6,34.32,9,6,73,0.379,24,28.507579832493512,0.3409,1.162385221026943,3.26,0.8107,0.555,6.827
8450,82.93,43.78,100.28,12,10,54,0.925,24,14.462609363237036,0.6633,3.314011648228259,5.26,0.9496,0.4093,18.283
8451,105.11,72.42,85.89,36,30,19,0.487,48,8.728322506926261,1.0748,6.132893000292464,5.59,0.7715,0.2442,18.324
8452,42.02,29.32,55.95,24,20,37,0.317,12,22.687072885543675,0.4225,0.2345288527790767,0.55,6.5432,0.2107,1.863
8453,48.94,30.51,61.93,36,30,56,0.687,12,10.80373835221218,0.9009,0.3819836987293314,0.42,21.0451,0.0864,3.333
8454,35.34,21.77,7.72,18,16,61,0.949,12,198.09901527368135,0.049,0.02294311280467434,0.49,1.8761,0.1496,0.22
8455,50.12,35.5,22.82,36,30,41,0.39,12,29.85048542804043,0.3213,0.1861501634332009,0.57,4.6572,0.2015,1.05
8456,47.71,33.19,31.67,24,20,32,0.665,12,47.650776075784265,0.1985,0.201043503383115,0.99,1.9309,0.1829,1.367
8457,142.38,97.84,89.88,18,16,22,0.873,48,10.156497939756255,0.9248,15.991484719643845,17.03,0.1738,0.5406,35.349
8458,50.17,29.47,17.8,36,24,39,0.697,12,54.529756235231545,0.1785,0.17168291992001128,1.01,1.9629,0.1852,1.079
8459,124.81,90.75,60.15,18,16,6,0.364,48,59.92890418249925,0.1563,5.728860734355485,38.59,0.015,0.2986,16.234
8460,59.26,33.8,86.46,18,16,70,0.748,12,9.255554733724454,1.0353,1.3242708294130734,1.27,6.2386,0.1356,7.531
8461,65.45,45.25,53.47,24,22,11,0.705,24,60.091132459325365,0.1613,1.0301977132990192,6.16,0.1753,0.2155,4.394
8462,98.92,62.34,28.98,36,30,49,0.807,24,10.652725602068374,0.9083,2.1625311581052955,2.45,1.7322,0.3091,6.285
8463,92.89,54.61,78.0,24,20,80,0.385,24,4.521384510015616,2.1153,4.243810591337171,1.96,5.7274,0.2349,16.188
8464,100.63,73.43,42.1,36,30,45,0.736,48,7.018362382653723,1.3853,2.556940770753608,1.8,3.0392,0.2652,7.327
8465,58.64,38.33,13.93,12,14,31,0.487,12,188.06480582373797,0.0516,0.11044743251182808,2.25,0.2945,0.1884,1.009
8466,66.63,47.66,29.62,36,30,24,0.913,24,34.203613111718454,0.2817,0.38165779096048347,1.41,1.4328,0.1389,2.361
8467,93.79,65.15,75.82,36,24,35,0.37,24,5.70178760624389,1.654,4.021242470991527,2.38,2.9454,0.3363,12.686
8468,61.9,38.64,26.48,12,10,60,0.6,24,55.323582391447175,0.176,0.29523190672605293,1.63,1.1629,0.2933,2.276
8469,94.87,56.2,74.41,24,20,23,0.781,24,16.897551820246388,0.5667,4.759790723661775,8.71,0.3561,0.3533,15.975
8470,50.91,26.85,24.31,12,10,61,0.367,12,81.87118679279067,0.1164,0.18691155698817633,1.67,0.9766,0.2841,1.672
